Time (UTC),Latitude (deg),Longitude (deg), Total Field (nT), Horizontal Component (nT), Vertical Component (nT)
2024-07-12 20:20:32,46.258625,14.418346,49308.62,23571.07,43309.87
2024-07-12 20:20:42,46.258488,14.418337,49360.67,23265.27,43533.93
2024-07-12 20:20:52,46.258362,14.418331,49450.17,23435.95,43543.96
2024-07-12 20:21:02,46.258232,14.418337,49018.4,22736.15,43426.61
2024-07-12 20:21:12,46.258095,14.418348,49154.13,22589.97,43655.72
2024-07-12 20:21:22,46.257969,14.418387,49199.25,22875.66,43557.67
2024-07-12 20:21:32,46.257839,14.418387,49077.3,22648.49,43538.81
2024-07-12 20:21:42,46.257713,14.418406,49148.33,22591.47,43648.41
2024-07-12 20:21:52,46.257595,14.418463,49352.99,22966.15,43683.79
2024-07-12 20:22:02,46.257473,14.418467,49355.71,22779.53,43784.46
2024-07-12 20:22:12,46.257347,14.418494,48820.74,22297.43,43431.43
2024-07-12 20:22:22,46.257225,14.418529,49089.45,22466.62,43646.59
2024-07-12 20:22:32,46.257111,14.418557,49230.66,22766.3,43650.36
2024-07-12 20:22:42,46.256985,14.418606,49201.13,22494.86,43757.66
2024-07-12 20:22:52,46.256874,14.418651,49323.88,22891.44,43690.12
2024-07-12 20:23:02,46.256744,14.418684,49399.48,22557.67,43948.38
2024-07-12 20:23:12,46.256645,14.418729,49125.05,22655.74,43588.86
2024-07-12 20:23:22,46.256531,14.418767,49197.09,22878.57,43553.7
2024-07-12 20:23:32,46.256409,14.418808,48996.79,22527.3,43510.99
2024-07-12 20:23:42,46.256302,14.418846,48769.57,22606.73,43213.5
2024-07-12 20:23:52,46.256187,14.41888,49004.02,22451.83,43558.12
2024-07-12 20:24:02,46.256065,14.418913,49476.06,22816.11,43901.09
2024-07-12 20:24:12,46.255955,14.418928,49020.43,22519.93,43541.42
2024-07-12 20:24:22,46.25584,14.418961,49191.2,22468.12,43760.22
2024-07-12 20:24:32,46.255722,14.418996,49093.7,22489.66,43639.51
2024-07-12 20:24:42,46.255638,14.419059,47790.86,20560,43142.23
2024-07-12 20:24:52,46.255642,14.41906,47821.88,20854.27,43035.23
2024-07-12 20:25:02,46.25565,14.41905,49581.65,22870.58,43991.78
2024-07-12 20:25:12,46.255646,14.419075,49419.23,23408.88,43523.38
2024-07-12 20:25:22,46.255653,14.419169,49352.74,22786.54,43777.46
2024-07-12 20:25:32,46.255661,14.419262,48508.14,20313.29,44050.09
2024-07-12 20:25:42,46.255676,14.41939,48529.07,20911.65,43792.39
2024-07-12 20:25:52,46.255692,14.419534,48451.48,20628.9,43840.55
2024-07-12 20:26:02,46.255703,14.419687,48219.5,20300.92,43737.77
2024-07-12 20:26:12,46.25573,14.419841,48020.13,20624.67,43365.38
2024-07-12 20:26:22,46.25576,14.420005,48192.7,20489.96,43619.92
2024-07-12 20:26:32,46.255783,14.420163,48444,20667.03,43814.32
2024-07-12 20:26:42,46.255806,14.420304,48242.55,20719.61,43566.52
2024-07-12 20:26:52,46.255829,14.420432,48054.73,20049.44,43672.39
2024-07-12 20:27:02,46.255848,14.42053,48326.12,21164.33,43445.19
2024-07-12 20:27:12,46.255848,14.420529,48354.24,21018.89,43546.97
2024-07-12 20:27:22,46.255859,14.42053,48499.59,21035.38,43700.38
2024-07-12 20:27:32,46.255863,14.420537,48420.59,21899.65,43185.18
2024-07-12 20:27:42,46.255863,14.420536,48434.98,22074.7,43112.12
2024-07-12 20:27:52,46.255859,14.420561,48001.93,20957.52,43185.27
2024-07-12 20:28:02,46.255863,14.420555,48457.51,20882.69,43726.92
2024-07-12 20:28:12,46.255863,14.420558,48366.6,21275.31,43436.03
2024-07-12 20:28:22,46.255867,14.42056,47981.23,20756.13,43259.47
2024-07-12 20:28:32,46.255867,14.420554,48104.55,21091.85,43234.04
2024-07-12 20:28:42,46.255859,14.420556,48209.91,21595.09,43102.75
2024-07-12 20:28:52,46.255856,14.420564,48156.41,21087.32,43293.94
2024-07-12 20:29:02,46.255856,14.420564,48281.18,21239.2,43358.6
2024-07-12 20:29:12,46.255856,14.420563,48422.48,20756.4,43748.23
2024-07-12 20:29:22,46.255852,14.420564,48248.16,21158.09,43361.5
2024-07-12 20:29:32,46.255852,14.420564,48348.31,20958,43569.73
2024-07-12 20:29:42,46.255852,14.420567,48222.28,21180.99,43321.52
2024-07-12 20:29:52,46.255852,14.420571,48282.94,21107.48,43424.84
2024-07-12 20:30:02,46.255852,14.420571,48285.76,20994.25,43482.83
2024-07-12 20:30:12,46.255852,14.420571,48053.52,21109.35,43168.69
2024-07-12 20:30:22,46.255852,14.420571,48245.69,21271.62,43303.17
2024-07-12 20:30:32,46.255859,14.420573,47858.83,21253.83,42880.56
2024-07-12 20:30:42,46.255863,14.420565,48240.91,21261.29,43302.92
2024-07-12 20:30:52,46.255867,14.420552,48229.58,20779.18,43523.76
2024-07-12 20:31:02,46.255867,14.420547,48198.52,21001.49,43382.43
2024-07-12 20:31:12,46.255852,14.420559,48361.15,20844.38,43638.44
2024-07-12 20:31:22,46.255852,14.420559,48541.78,21385.01,43577.35
2024-07-12 20:31:32,46.255852,14.420559,48210.05,20858.8,43464.01
2024-07-12 20:31:42,46.255852,14.420559,48298.23,21406.21,43295.42
2024-07-12 20:31:52,46.255852,14.420559,48214.2,20897.68,43449.92
2024-07-12 20:32:02,46.255867,14.420559,48103.07,21405.52,43077.95
2024-07-12 20:32:12,46.255867,14.420557,48395.91,20806.2,43695.15
2024-07-12 20:32:22,46.255867,14.420557,48336.84,20973.32,43549.63
2024-07-12 20:32:32,46.255867,14.420557,48246.71,20886.32,43491.45
2024-07-12 20:32:42,46.255867,14.420557,48160.87,20925.68,43377.24
2024-07-12 20:32:52,46.255863,14.420552,48162.98,20829.71,43425.75
2024-07-12 20:33:02,46.255852,14.420569,48071.29,21048.93,43217.95
2024-07-12 20:33:12,46.255863,14.420562,48275.59,20970.87,43482.82
2024-07-12 20:33:22,46.255863,14.420562,48535.55,20046.05,44202.44
2024-07-12 20:33:32,46.255863,14.420553,48123.38,21054.27,43273.29
2024-07-12 20:33:42,46.255871,14.420546,48422.02,20960.26,43650.42
2024-07-12 20:33:52,46.255867,14.420546,48441.03,20772.53,43761.12
2024-07-12 20:34:02,46.255863,14.420557,48282.28,21254.66,43352.26
2024-07-12 20:34:12,46.255859,14.420563,48306.54,21024.21,43491.43
2024-07-12 20:34:22,46.255863,14.420568,48208.55,21005.2,43391.77
2024-07-12 20:34:32,46.255863,14.420563,48113.51,20808.7,43380.96
2024-07-12 20:34:42,46.255859,14.420569,47978.55,20745.47,43261.61
2024-07-12 20:34:52,46.255863,14.420566,48163.92,21348.83,43173.96
2024-07-12 20:35:02,46.255863,14.420567,48185.95,21048.29,43345.76
2024-07-12 20:35:12,46.255863,14.420567,48166.37,21123.87,43287.19
2024-07-12 20:35:22,46.255863,14.420556,48383.91,20886.96,43643.3
2024-07-12 20:35:32,46.255859,14.420553,48290.56,20844.96,43559.91
2024-07-12 20:35:42,46.255863,14.42055,48182.57,20941.46,43393.73
2024-07-12 20:35:52,46.255859,14.420555,48455.7,21371.89,43487.89
2024-07-12 20:36:02,46.255859,14.420555,48414.74,21075.38,43586.87
2024-07-12 20:36:12,46.255863,14.420564,48298.36,21287.27,43354.16
2024-07-12 20:36:22,46.255867,14.420559,48324.87,21141.52,43454.91
2024-07-12 20:36:32,46.255867,14.420559,48260.65,21218.65,43345.81
2024-07-12 20:36:42,46.255859,14.420564,48385.99,21224.53,43482.45
2024-07-12 20:36:52,46.255863,14.420561,48154.11,21181.27,43245.48
2024-07-12 20:37:02,46.255863,14.420557,48188.09,20996.26,43373.37
2024-07-12 20:37:12,46.255856,14.420557,48132,21098.96,43261.11
2024-07-12 20:37:22,46.255859,14.420556,48431.03,21271.36,43509.7
2024-07-12 20:37:32,46.255859,14.420568,48577.12,20955.98,43824.46
2024-07-12 20:37:42,46.255863,14.420556,48478.06,21022.29,43682.79
2024-07-12 20:37:52,46.255863,14.420556,48361.57,21133.92,43499.41
2024-07-12 20:38:02,46.255863,14.420556,48284,21126.44,43416.8
2024-07-12 20:38:12,46.255867,14.420568,48251.45,20808.05,43534.21
2024-07-12 20:38:22,46.255867,14.420561,48397.45,20976.57,43615.33
2024-07-12 20:38:32,46.255867,14.420561,48321.35,21217.17,43414.11
2024-07-12 20:38:42,46.255867,14.420565,48357.92,21277.21,43425.44
2024-07-12 20:38:52,46.255863,14.420561,48370.11,21351.16,43402.7
2024-07-12 20:39:02,46.255863,14.420561,48380.53,21304.88,43437.05
2024-07-12 20:39:12,46.255867,14.42056,48298.77,21413.92,43292.21
2024-07-12 20:39:22,46.255867,14.420561,48557.7,20986.28,43788.42
2024-07-12 20:39:32,46.255867,14.420563,48579.04,21292.17,43664.25
2024-07-12 20:39:42,46.255867,14.420563,48315.68,21480.39,43278.14
2024-07-12 20:39:52,46.255867,14.420562,48432.46,20846.42,43716.48
2024-07-12 20:40:02,46.255871,14.420554,48403.72,21105.64,43559.98
2024-07-12 20:40:12,46.255871,14.420554,48331.32,21155.43,43455.31
2024-07-12 20:40:22,46.255871,14.420558,48250.8,21263.02,43313.08
2024-07-12 20:40:32,46.255871,14.420558,48360.82,21221.91,43455.71
2024-07-12 20:40:42,46.255871,14.420558,48130.14,21511.78,43055.24
2024-07-12 20:40:52,46.255871,14.420558,48407.81,21031.9,43600.18
2024-07-12 20:41:02,46.255867,14.420556,48250.59,19929.25,43942.51
2024-07-12 20:41:12,46.255867,14.420556,48558.42,21296.77,43639.07
2024-07-12 20:41:22,46.255867,14.420556,48693.61,21245.72,43814.24
