Time (UTC),Latitude (deg),Longitude (deg), Total Field (nT), Horizontal Component (nT), Vertical Component (nT)
2024-06-28 09:09:13,46.257587,14.424433,45726.59,27308.49,36676.52
2024-06-28 09:09:23,46.257599,14.424446,45670.71,27258.52,36644.06
2024-06-28 09:09:33,46.257591,14.42445,45347.79,26943.03,36475.96
2024-06-28 09:09:43,46.257584,14.424445,45425.45,26391.52,36972.41
2024-06-28 09:09:53,46.257584,14.424458,45646.88,27088.38,36740.4
2024-06-28 09:10:03,46.257603,14.424475,45506.49,27127.16,36537.08
2024-06-28 09:10:13,46.257565,14.424429,45392.19,27229.83,36317.86
2024-06-28 09:10:23,46.25758,14.424438,45639.4,27269.73,36596.68
2024-06-28 09:10:33,46.257587,14.424421,45355.51,27199.9,36294.45
2024-06-28 09:10:43,46.257587,14.424424,45538.48,26850.96,36780.14
2024-06-28 09:10:53,46.257591,14.424445,45375.73,26815.18,36604.68
2024-06-28 09:11:03,46.25758,14.424426,45792.13,26975.88,37002.99
2024-06-28 09:11:13,46.257568,14.424432,45426.66,26761.24,36707.18
2024-06-28 09:11:23,46.257591,14.424465,45590.61,27023.07,36718.62
2024-06-28 09:11:33,46.257622,14.424498,45389.39,26903.11,36557.08
2024-06-28 09:11:43,46.257618,14.424482,45549.08,26950.72,36720.26
2024-06-28 09:11:53,46.257626,14.424492,45359.24,26976.18,36465.69
2024-06-28 09:12:03,46.25761,14.424461,45555.79,27206.49,36539.52
2024-06-28 09:12:13,46.257618,14.424486,45490.96,27134.55,36512.24
2024-06-28 09:12:23,46.257603,14.424438,45474.16,27000.34,36590.73
2024-06-28 09:12:33,46.25758,14.424421,45465.53,26903.5,36651.28
2024-06-28 09:12:43,46.257591,14.424427,45275.72,27054.22,36303.72
2024-06-28 09:12:53,46.257557,14.424414,45279.59,26961.54,36377.41
2024-06-28 09:13:03,46.257561,14.42441,45608.06,27063.76,36710.32
2024-06-28 09:13:13,46.257576,14.424427,45335.88,27064.89,36370.79
2024-06-28 09:13:23,46.257584,14.424441,45145.17,26839.78,36300.31
2024-06-28 09:13:33,46.25758,14.424434,44841.79,26957.72,35833.88
2024-06-28 09:13:43,46.257576,14.424431,45176.56,26789.82,36376.18
2024-06-28 09:13:53,46.257576,14.424445,45105.96,26592.74,36433.14
2024-06-28 09:14:03,46.257565,14.424421,45488.29,26894.52,36686.09
2024-06-28 09:14:13,46.257561,14.424377,45613.44,27118.4,36676.67
2024-06-28 09:14:23,46.257538,14.424367,45311.17,27163.31,36266.46
2024-06-28 09:14:33,46.257595,14.424428,45401.48,27178.28,36368.06
2024-06-28 09:14:43,46.257584,14.424435,45421.37,27007.32,36519.93
2024-06-28 09:14:53,46.257595,14.424431,45511.26,27055.72,36595.94
2024-06-28 09:15:03,46.257591,14.424437,45256.77,26903.37,36392.08
2024-06-28 09:15:13,46.257572,14.424395,45481.17,27168.17,36475.02
2024-06-28 09:15:23,46.257561,14.424374,45648.95,26978.38,36823.81
2024-06-28 09:15:33,46.257568,14.424366,45611.38,26919.74,36820.18
2024-06-28 09:15:43,46.257572,14.424346,45364.22,26690.84,36681.21
2024-06-28 09:15:53,46.25758,14.4244,45417.03,26864.52,36619.73
2024-06-28 09:16:03,46.257603,14.424426,45141.88,26778.56,36341.41
2024-06-28 09:16:13,46.257591,14.424424,45318.65,26709.89,36610.96
2024-06-28 09:16:23,46.257568,14.424382,45588.5,26917.46,36793.5
2024-06-28 09:16:33,46.257572,14.424339,45842.4,27254.44,36860.84
2024-06-28 09:16:43,46.257576,14.424315,45823.8,27209.89,36870.62
2024-06-28 09:16:53,46.257591,14.424328,45589.96,27156.73,36619.07
2024-06-28 09:17:03,46.25761,14.424327,45504.89,27029.15,36607.65
2024-06-28 09:17:13,46.257607,14.424382,45536.66,26909.99,36734.72
2024-06-28 09:17:23,46.257626,14.424465,45564.36,27054.35,36662.97
2024-06-28 09:17:33,46.257637,14.424464,45447.59,27166.26,36434.57
2024-06-28 09:17:43,46.257568,14.424356,45220.61,27088.29,36209.5
2024-06-28 09:17:53,46.257561,14.424345,45494.73,26714.69,36825.2
