Time (UTC),Latitude (deg),Longitude (deg), Total Field (nT), Horizontal Component (nT), Vertical Component (nT)
2024-07-21 11:19:55,46.261532,14.673786,27254.89,26803.82,4938.03
2024-07-21 11:20:05,46.262299,14.67312,20990.38,19621.59,7455.84
2024-07-21 11:20:15,46.262897,14.67172,22997.59,21987.06,6742.27
2024-07-21 11:20:25,46.263683,14.671012,18446.71,16962.4,7249.69
2024-07-21 11:20:35,46.263561,14.66936,18907.9,16578.11,9092.57
2024-07-21 11:20:45,46.263336,14.667466,22026.48,21506.12,4759.46
2024-07-21 11:20:55,46.263325,14.665672,21663.72,21333.94,3765.59
2024-07-21 11:21:05,46.263889,14.664116,23188.63,22435.68,5861.11
2024-07-21 11:21:15,46.264668,14.662901,20201.71,18602.64,7877.21
2024-07-21 11:21:25,46.264656,14.661125,19914.77,18455.11,7483.77
2024-07-21 11:21:35,46.264423,14.659297,22425.99,20042.72,10060.54
2024-07-21 11:21:45,46.264099,14.65788,21016.53,19823.01,6981.59
2024-07-21 11:21:55,46.264149,14.656371,21034.37,19850.79,6956.35
2024-07-21 11:22:05,46.264046,14.654938,19056.15,15003.54,11748.65
2024-07-21 11:22:15,46.263874,14.653979,20526.53,19300.3,6988.31
2024-07-21 11:22:25,46.263924,14.652872,18898.39,15258.61,11150.07
2024-07-21 11:22:35,46.263462,14.651539,21332.81,19717.86,8142.17
2024-07-21 11:22:45,46.263252,14.650161,18805.26,15432.5,10745.95
2024-07-21 11:22:55,46.262852,14.648621,20580.4,19038.29,7816.42
2024-07-21 11:23:05,46.262573,14.646789,19851.26,17771.29,8846.1
2024-07-21 11:23:15,46.26244,14.645194,22523.11,21794.04,5684.24
2024-07-21 11:23:25,46.262371,14.644495,22166.47,19154.96,11155.25
2024-07-21 11:23:35,46.26215,14.645565,21053.45,20044.37,6439.8
2024-07-21 11:23:45,46.261974,14.645505,20143.24,18747.18,7368.42
2024-07-21 11:23:55,46.261971,14.643891,9890.14,9236.54,-3535.72
2024-07-21 11:24:05,46.262012,14.642006,22765.54,22080.93,5540.97
2024-07-21 11:24:15,46.262871,14.6408,20306.27,17679.38,9989.19
2024-07-21 11:24:25,46.263203,14.638928,21389.53,20445.74,6283.59
2024-07-21 11:24:35,46.263371,14.637225,20923.17,18626.53,9530.56
2024-07-21 11:24:45,46.263508,14.635461,19262.32,17750.94,7479.38
2024-07-21 11:24:55,46.263371,14.633591,22551.75,21591.18,6511.69
2024-07-21 11:25:05,46.263771,14.631647,20934.44,19394.89,7879.65
2024-07-21 11:25:15,46.264343,14.629729,21625.16,20309.67,7427.31
2024-07-21 11:25:25,46.265007,14.627995,20931.72,19287.92,8131
2024-07-21 11:25:35,46.265503,14.626564,20247.72,19141.75,6600.25
2024-07-21 11:25:45,46.265411,14.625378,20960.75,19881.4,6639.51
2024-07-21 11:25:55,46.265823,14.624366,20937.05,18282.68,10203.12
2024-07-21 11:26:05,46.265507,14.623062,22012.41,19605.62,10008.28
2024-07-21 11:26:15,46.26543,14.621523,20565.17,18562.82,8851.43
2024-07-21 11:26:25,46.26564,14.619983,22300.29,20956.48,7624.23
2024-07-21 11:26:35,46.265972,14.61822,20143.5,18094.41,8851.72
2024-07-21 11:26:45,46.266068,14.616308,21716.53,20520.93,7106.29
2024-07-21 11:26:55,46.266254,14.614515,20719.44,17701.71,10767.76
2024-07-21 11:27:05,46.266731,14.613018,21611.58,20120.86,7887.42
2024-07-21 11:27:15,46.267242,14.61146,20622.26,18084.31,9911.38
2024-07-21 11:27:25,46.267399,14.609719,20721.68,19557.99,6846.4
2024-07-21 11:27:35,46.267456,14.607966,21022.94,19901.66,6774.08
2024-07-21 11:27:45,46.267284,14.60632,20649.62,18527,9119.04
2024-07-21 11:27:55,46.266628,14.605168,23088.43,20723.46,10179.08
2024-07-21 11:28:05,46.26585,14.60411,24672.49,22889.56,9208.66
2024-07-21 11:28:15,46.265491,14.603335,23195.27,21028.62,9788.65
2024-07-21 11:28:25,46.264721,14.602955,25182.48,23631.96,8699.88
2024-07-21 11:28:35,46.263744,14.603436,22839.18,19970.55,11081.74
2024-07-21 11:28:45,46.262863,14.604184,22176.42,19517.01,10529.96
2024-07-21 11:28:55,46.26178,14.604571,24020.4,22316.91,8884.54
2024-07-21 11:29:05,46.260685,14.605128,22951.3,20528.77,10263.12
2024-07-21 11:29:15,46.259743,14.604699,23316.96,21119.55,9881.57
2024-07-21 11:29:25,46.258942,14.604121,25360.17,24230.19,7485.72
2024-07-21 11:29:35,46.2589,14.604095,25851.27,24143.33,9240.56
2024-07-21 11:29:45,46.2589,14.604095,25660.86,23934.37,9253.41
2024-07-21 11:29:55,46.2589,14.604087,25254.23,23620.77,8935.09
2024-07-21 11:30:05,46.258621,14.603575,18066.93,17140.02,5712.6
2024-07-21 11:30:15,46.258133,14.603405,24890.21,22125.53,11401.05
2024-07-21 11:30:25,46.257195,14.603692,23455.94,20994.95,10459.13
2024-07-21 11:30:35,46.256149,14.603622,24129.33,22030.23,9843.46
2024-07-21 11:30:45,46.255085,14.602884,25629.87,23460.74,10319.1
2024-07-21 11:30:55,46.253979,14.602137,26023.84,23835.73,10445.01
2024-07-21 11:31:05,46.252766,14.602081,25103.47,23127.17,9763.12
2024-07-21 11:31:15,46.251534,14.601931,25474.88,23423.49,10015.46
2024-07-21 11:31:25,46.250271,14.601931,24456.24,22155.88,10354.94
2024-07-21 11:31:35,46.248989,14.602121,7971.33,7956.8,481.08
2024-07-21 11:31:45,46.247719,14.601836,7302.64,7278.11,598.08
2024-07-21 11:31:55,46.24659,14.601642,7764.53,7705.24,957.74
2024-07-21 11:32:05,46.245548,14.601842,9690.45,9689.04,-165.43
2024-07-21 11:32:15,46.245083,14.602251,11805.61,11799.32,385.15
2024-07-21 11:32:25,46.244667,14.602605,9106.9,9071.46,802.67
2024-07-21 11:32:35,46.244122,14.603004,14986.35,14986.09,88.18
2024-07-21 11:32:45,46.243759,14.603927,20326.21,20313.44,-720.61
2024-07-21 11:32:55,46.243008,14.604697,7545.96,7376.89,1588.4
2024-07-21 11:33:05,46.241562,14.604579,7493.62,7453.53,774.15
2024-07-21 11:33:15,46.239971,14.60491,10045.29,10040.28,-317.33
2024-07-21 11:33:25,46.238411,14.605621,11151.79,11151.73,-37.55
2024-07-21 11:33:35,46.237175,14.60692,15310.41,15310.4,-13.35
2024-07-21 11:33:45,46.236019,14.608347,14311.07,14295.18,-674.11
2024-07-21 11:33:55,46.23481,14.609402,8536.71,8473.46,1037.27
2024-07-21 11:34:05,46.233414,14.609671,9522.07,9520.61,166.72
2024-07-21 11:34:15,46.23275,14.609991,9713.63,9675.38,-861.25
2024-07-21 11:34:25,46.232742,14.609994,9651.45,9645.38,-342.42
2024-07-21 11:34:35,46.232742,14.609994,10027.22,9884.03,-1688.52
2024-07-21 11:34:45,46.232742,14.609994,10046.96,10024.71,-668.31
2024-07-21 11:34:55,46.232742,14.609994,9919.29,9893.06,-720.86
2024-07-21 11:35:05,46.232742,14.609994,10127.01,10101.17,-722.92
2024-07-21 11:35:15,46.232742,14.609994,11849.22,11849.1,-54.63
2024-07-21 11:35:25,46.232178,14.610298,10620.24,10605.29,563.32
2024-07-21 11:35:35,46.231289,14.610762,7196.65,7187.4,364.66
2024-07-21 11:35:45,46.230656,14.610784,7726.74,7722.41,-258.6
2024-07-21 11:35:55,46.230602,14.611604,29071.31,28934.84,-2813.54
2024-07-21 11:36:05,46.230545,14.612986,26524.6,26464.04,1791.5
2024-07-21 11:36:15,46.229733,14.613688,10665.5,10653.36,-508.75
2024-07-21 11:36:25,46.22863,14.614424,9583.85,9533.17,-984.31
2024-07-21 11:36:35,46.227509,14.614927,8631.65,8621.03,-428.05
2024-07-21 11:36:45,46.226425,14.615355,7983.56,7982.12,-151.81
2024-07-21 11:36:55,46.225975,14.615374,10261.31,10207.15,-1052.89
2024-07-21 11:37:05,46.225143,14.614433,7071.53,6962.07,1239.39
2024-07-21 11:37:15,46.223839,14.613407,11282.55,11216.88,-1215.6
2024-07-21 11:37:25,46.222759,14.612164,12263.42,12248.82,-598.34
2024-07-21 11:37:35,46.221798,14.611059,10373.32,10371.54,192.31
2024-07-21 11:37:45,46.221703,14.610972,8727.01,8720.35,-340.98
